NO,NAMA GARDU,SITE,Tanggal pekerjaan,Jenis Gangguan,Penyebab,SOLUSI,ZONA,Merk Modem,Sim Card 1,Sim Card 2,Sebelum,Sesudah,Cluster
142.0,K149,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
143.0,K70B,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
144.0,T334,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
145.0,T22N,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
146.0,T135,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
147.0,T4ABIS,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
148.0,T136,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
149.0,E12N,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
150.0,E279,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
151.0,E263,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
152.0,E36,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
153.0,KP21,GHGD 500,2022-12-07 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,ON,ON,2
154.0,GH0068,GHGD 250,2022-12-07 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,ON,ON,2
155.0,KG352,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
156.0,KG286,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
157.0,KG406,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
158.0,KG53,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,2
159.0,MK357,GHGD 500,2022-12-08 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
160.0,AB252,GHGD 500,2022-12-08 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
161.0,MK357,GHGD 500,2022-12-08 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
162.0,GH0088,GHGD 250,2022-12-22 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
163.0,PM235,Unknown,2022-12-22 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
164.0,KPK5,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
165.0,SP88,GHGD 250,2022-12-26 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,ON,ON,2
166.0,KJ83,GHGD 250,2022-12-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
167.0,CD257,GHGD 500,2022-12-26 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,ON,ON,2
168.0,KJ231,GHGD 250,2022-12-26 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,-1.3998199404714229,-0.967283470730416,TELKOMSEL,XL,ON,ON,2
169.0,JS47,GHGD 250,2022-12-26 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,0.3375279767066679,-0.967283470730416,TELKOMSEL,XL,ON,ON,2
170.0,AB55B,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
171.0,MK286,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
172.0,AB14,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
173.0,PG247,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,-0.967283470730416,TELKOMSEL,XL,OFF,ON,1
174.0,MD104,GHGD 250,2022-12-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
175.0,PK176,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
176.0,AB59NEW,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,-0.967283470730416,TELKOMSEL,XL,OFF,ON,0
177.0,B272,GHGD 500,2022-12-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
178.0,JR103,GHGD 250,2022-12-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
179.0,GD2A,Unknown,2022-12-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
180.0,MK296,GHGD 500,2022-12-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
181.0,KL95,GHGD 500,2022-12-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
182.0,AB234,GHGD 500,2022-12-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
183.0,AB235,GHGD 500,2022-12-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
184.0,B68B,GHGD 500,2022-12-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
185.0,PG114,GHGD 500,2022-12-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
186.0,T416,Unknown,2022-12-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
187.0,P95,GHGD 500,2022-12-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
188.0,GH0069,GHGD 250,2022-12-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
189.0,KJ231,GHGD 250,2022-12-27 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
190.0,CD257,GHGD 500,2022-12-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
191.0,MK453,GHGD 500,2022-12-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
192.0,KJ231,GHGD 250,2022-12-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
193.0,PGL34,Unknown,2022-12-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
194.0,KG415,GHGD 500,2022-12-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
195.0,CK80,GHGD 250,2022-12-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
196.0,MD104,GHGD 250,2022-12-28 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
197.0,BK232,GHGD 250,2022-12-28 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
198.0,E79N,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
199.0,JR35,GHGD 250,2022-12-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
200.0,JR103,GHGD 250,2022-12-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
201.0,KG206,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
202.0,SD81,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
203.0,PK264,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
204.0,AB14,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
205.0,CP145,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
206.0,TD272,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
207.0,S11,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
208.0,GH0088,GHGD 250,2022-12-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
209.0,TD14D,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,2.5575777871068275,TELKOMSEL,XL,OFF,ON,1
210.0,PG365,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
211.0,E79N,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
212.0,AB172,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
213.0,KJ231,GHGD 250,2022-12-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
214.0,B193,GHGD 500,2022-12-31 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
215.0,BT418,GHGD 500,2023-01-02 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
216.0,MD104,GHGD 250,2023-01-02 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
217.0,KJ231,GHGD 250,2023-01-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
218.0,KM8,GHGD 250,2023-01-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
219.0,TD277,GHGD 500,2023-01-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
220.0,PK74,GHGD 500,2023-01-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
221.0,GH0105,GHGD 250,2023-01-03 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
222.0,CD55,GHGD 500,2023-01-04 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
223.0,KD133,GHGD 500,2023-01-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,2.5575777871068275,TELKOMSEL,XL,OFF,ON,0
224.0,MD104,GHGD 250,2023-01-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
225.0,PK74,GHGD 500,2023-01-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
226.0,E44,GHGD 500,2023-01-05 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
227.0,PG111,GHGD 250,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
228.0,MD104,GHGD 250,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
229.0,KD133,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
230.0,TB28,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
231.0,PG414,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
232.0,KB183,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
233.0,CP19A,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
234.0,AB14,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
235.0,PG401,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
236.0,S11,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
237.0,GH0241,GHGD 250,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
238.0,KN82,GHGD 250,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
239.0,KB97,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
240.0,KS23,GHGD 250,2023-01-07 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
241.0,PK264,GHGD 500,2023-01-08 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
242.0,JS8,GHGD 250,2023-01-08 00:00:00,-1.5943140042046955,-2.388557614661565,MENAIKAN MCB,0.3375279767066679,0.6595755713483118,TELKOMSEL,XL,OFF,ON,2
243.0,CD257,GHGD 500,2023-09-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.6595755713483118,TELKOMSEL,XL,OFF,ON,1
244.0,GH0105,GHGD 250,2023-09-01 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
245.0,MD104,GHGD 250,2023-09-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
246.0,PK74,GHGD 500,2023-09-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
247.0,KJ231,GHGD 250,2023-09-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
248.0,CD257,GHGD 500,2023-09-01 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.6595755713483118,TELKOMSEL,XL,OFF,ON,1
249.0,CD257,GHGD 500,2023-01-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.6595755713483118,TELKOMSEL,XL,OFF,ON,1
250.0,KD133,GHGD 500,2023-01-10 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
251.0,MD104,GHGD 250,2023-01-11 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
252.0,PM232,GHGD 250,2023-01-11 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN PERANGKAT ,-0.5311459818823774,1.473005092387676,TELKOMSEL,XL,OFF,ON,1
253.0,PL131,GHGD 500,2023-01-11 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN PERANGKAT ,0.3375279767066679,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
254.0,D175,GHGD 500,2023-01-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.6595755713483118,TELKOMSEL,XL,OFF,ON,0
255.0,PK74,GHGD 500,2023-01-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
256.0,PK74,GHGD 500,2023-01-12 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
257.0,SP9B,GHGD 250,2023-01-12 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
258.0,PM49,GHGD 500,2023-01-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
259.0,BT366,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
260.0,CNK24,Unknown,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
261.0,KJ269,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
262.0,SP120,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
263.0,TD424,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
264.0,GH0109,GHGD 250,2023-01-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,-1.3998199404714229,0.3884323976685238,TELKOMSEL,XL,OFF,ON,1
265.0,KB493,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
266.0,SN95,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
267.0,KN82,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
268.0,PG34N,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
269.0,KB257,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
270.0,TB55,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
271.0,K56A,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
272.0,PG94,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
273.0,GD74B,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
274.0,JR158,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
275.0,JS171,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
276.0,JR6,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
277.0,E55,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
278.0,JS95,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,0.3375279767066679,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
279.0,MD104,GHGD 250,2023-01-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
280.0,KG373,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
281.0,PK74,GHGD 500,2023-01-13 00:00:00,0.2709438125123148,0.1974798518873197,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON,0
282.0,B108,GHGD 500,2023-01-13 00:00:00,0.2709438125123148,0.1974798518873197,PERGANTIAN PERANGKAT,1.2062019352957132,1.473005092387676,TELKOMSEL,XL,OFF,ON,0
283.0,KS69,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.1974798518873197,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON,2
