NO,NAMA GARDU,SITE,Tanggal pekerjaan,Jenis Gangguan,Penyebab,SOLUSI,ZONA,Merk Modem,Sim Card 1,Sim Card 2,Sebelum,Sesudah
144.0,T334,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
145.0,T22N,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
146.0,T135,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
147.0,T4ABIS,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
148.0,T136,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
149.0,E12N,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
150.0,E279,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
151.0,E263,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
152.0,E36,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
153.0,KP21,GHGD 500,2022-12-07 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,ON,ON
154.0,GH0068,GHGD 250,2022-12-07 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,ON,ON
155.0,KG352,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
156.0,KG286,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
157.0,KG406,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
158.0,KG53,GHGD 500,2022-12-07 00:00:00,0.2709438125123148,-7.129626303334521,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
159.0,MK357,GHGD 500,2022-12-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
160.0,AB252,GHGD 500,2022-12-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
161.0,MK357,GHGD 500,2022-12-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
162.0,GH0088,GHGD 250,2022-12-22 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
163.0,PM235,Unknown,2022-12-22 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
164.0,KPK5,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
165.0,SP88,GHGD 250,2022-12-26 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,ON,ON
166.0,KJ83,GHGD 250,2022-12-26 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
167.0,CD257,GHGD 500,2022-12-26 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,ON,ON
168.0,KJ231,GHGD 250,2022-12-26 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,-1.3998199404714227,-0.9672834707304161,TELKOMSEL,XL,ON,ON
169.0,JS47,GHGD 250,2022-12-26 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE,0.33752797670666795,-0.9672834707304161,TELKOMSEL,XL,ON,ON
170.0,AB55B,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
171.0,MK286,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
172.0,AB14,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
173.0,PG247,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
174.0,MD104,GHGD 250,2022-12-26 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
175.0,PK176,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
176.0,AB59NEW,GHGD 500,2022-12-26 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,-0.9672834707304161,TELKOMSEL,XL,OFF,ON
177.0,B272,GHGD 500,2022-12-27 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
178.0,JR103,GHGD 250,2022-12-27 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
179.0,GD2A,Unknown,2022-12-27 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
180.0,MK296,GHGD 500,2022-12-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
181.0,KL95,GHGD 500,2022-12-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
182.0,AB234,GHGD 500,2022-12-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
183.0,AB235,GHGD 500,2022-12-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
184.0,B68B,GHGD 500,2022-12-27 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
185.0,PG114,GHGD 500,2022-12-27 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
186.0,T416,Unknown,2022-12-27 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
187.0,P95,GHGD 500,2022-12-27 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
188.0,GH0069,GHGD 250,2022-12-27 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
189.0,KJ231,GHGD 250,2022-12-27 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
190.0,CD257,GHGD 500,2022-12-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
191.0,MK453,GHGD 500,2022-12-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
192.0,KJ231,GHGD 250,2022-12-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
193.0,PGL34,Unknown,2022-12-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
194.0,KG415,GHGD 500,2022-12-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
195.0,CK80,GHGD 250,2022-12-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
196.0,MD104,GHGD 250,2022-12-28 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
197.0,BK232,GHGD 250,2022-12-28 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
198.0,E79N,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
199.0,JR35,GHGD 250,2022-12-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
200.0,JR103,GHGD 250,2022-12-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
201.0,KG206,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
202.0,SD81,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
203.0,PK264,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
204.0,AB14,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
205.0,CP145,GHGD 500,2022-12-29 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
206.0,TD272,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
207.0,S11,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
208.0,GH0088,GHGD 250,2022-12-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
209.0,TD14D,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,2.5575777871068275,TELKOMSEL,XL,OFF,ON
210.0,PG365,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
211.0,E79N,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
212.0,AB172,GHGD 500,2022-12-30 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,2.5575777871068275,TELKOMSEL,XL,OFF,ON
213.0,KJ231,GHGD 250,2022-12-31 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
214.0,B193,GHGD 500,2022-12-31 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
215.0,BT418,GHGD 500,2023-01-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
216.0,MD104,GHGD 250,2023-01-02 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
217.0,KJ231,GHGD 250,2023-01-03 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
218.0,KM8,GHGD 250,2023-01-03 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
219.0,TD277,GHGD 500,2023-01-03 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
220.0,PK74,GHGD 500,2023-01-03 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
221.0,GH0105,GHGD 250,2023-01-03 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
222.0,CD55,GHGD 500,2023-01-04 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
223.0,KD133,GHGD 500,2023-01-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,2.5575777871068275,TELKOMSEL,XL,OFF,ON
224.0,MD104,GHGD 250,2023-01-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
225.0,PK74,GHGD 500,2023-01-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
226.0,E44,GHGD 500,2023-01-05 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
227.0,PG111,GHGD 250,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
228.0,MD104,GHGD 250,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
229.0,KD133,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
230.0,TB28,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
231.0,PG414,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
232.0,KB183,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
233.0,CP19A,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
234.0,AB14,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
235.0,PG401,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
236.0,S11,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
237.0,GH0241,GHGD 250,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
238.0,KN82,GHGD 250,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
239.0,KB97,GHGD 500,2023-01-06 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
240.0,KS23,GHGD 250,2023-01-07 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
241.0,PK264,GHGD 500,2023-01-08 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
242.0,JS8,GHGD 250,2023-01-08 00:00:00,-1.5943140042046955,-2.3885576146615652,MENAIKAN MCB,0.33752797670666795,0.6595755713483118,TELKOMSEL,XL,OFF,ON
243.0,CD257,GHGD 500,2023-09-01 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.6595755713483118,TELKOMSEL,XL,OFF,ON
244.0,GH0105,GHGD 250,2023-09-01 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
245.0,MD104,GHGD 250,2023-09-01 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
246.0,PK74,GHGD 500,2023-09-01 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
247.0,KJ231,GHGD 250,2023-09-01 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
248.0,CD257,GHGD 500,2023-09-01 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.6595755713483118,TELKOMSEL,XL,OFF,ON
249.0,CD257,GHGD 500,2023-01-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.6595755713483118,TELKOMSEL,XL,OFF,ON
250.0,KD133,GHGD 500,2023-01-10 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,1.4730050923876759,TELKOMSEL,XL,OFF,ON
251.0,MD104,GHGD 250,2023-01-11 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
252.0,PM232,GHGD 250,2023-01-11 00:00:00,0.2709438125123148,0.19747985188731979,PERGANTIAN PERANGKAT ,-0.5311459818823774,1.4730050923876759,TELKOMSEL,XL,OFF,ON
253.0,PL131,GHGD 500,2023-01-11 00:00:00,0.2709438125123148,0.19747985188731979,PERGANTIAN PERANGKAT ,0.33752797670666795,1.4730050923876759,TELKOMSEL,XL,OFF,ON
254.0,D175,GHGD 500,2023-01-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.6595755713483118,TELKOMSEL,XL,OFF,ON
255.0,PK74,GHGD 500,2023-01-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,1.4730050923876759,TELKOMSEL,XL,OFF,ON
256.0,PK74,GHGD 500,2023-01-12 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,1.4730050923876759,TELKOMSEL,XL,OFF,ON
257.0,SP9B,GHGD 250,2023-01-12 00:00:00,-3.4595718209217057,-1.957551370236751,TEST ASE 2000,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
258.0,PM49,GHGD 500,2023-01-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
259.0,BT366,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
260.0,CNK24,Unknown,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
261.0,KJ269,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
262.0,SP120,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
263.0,TD424,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
264.0,GH0109,GHGD 250,2023-01-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,-1.3998199404714227,0.3884323976685238,TELKOMSEL,XL,OFF,ON
265.0,KB493,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
266.0,SN95,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
267.0,KN82,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
268.0,PG34N,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
269.0,KB257,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
270.0,TB55,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
271.0,K56A,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
272.0,PG94,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
273.0,GD74B,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
274.0,JR158,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
275.0,JS171,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
276.0,JR6,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
277.0,E55,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
278.0,JS95,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
279.0,MD104,GHGD 250,2023-01-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
280.0,KG373,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
281.0,PK74,GHGD 500,2023-01-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,1.2062019352957132,0.3884323976685238,TELKOMSEL,XL,OFF,ON
282.0,B108,GHGD 500,2023-01-13 00:00:00,0.2709438125123148,0.19747985188731979,PERGANTIAN PERANGKAT,1.2062019352957132,1.4730050923876759,TELKOMSEL,XL,OFF,ON
283.0,KS69,GHGD 250,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,-0.5311459818823774,0.3884323976685238,TELKOMSEL,XL,OFF,ON
284.0,E46D,GHGD 250,2023-01-13 00:00:00,0.2709438125123148,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
285.0,PL250,Unknown,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
286.0,PB14,GHGD 500,2023-01-13 00:00:00,-3.4595718209217057,0.19747985188731979,RESTART PERANGKAT,0.33752797670666795,0.3884323976685238,TELKOMSEL,XL,OFF,ON
